cancelouPlano;genero;cidadaoIdoso;temParceiro;temDependentes;mesesContrato;assinaturaTelefonica;multiplasLinhas;segurancaOnline;backupOnline;protecaoDispositivo;suporteTecnico;streamingTV;streamingFilmes;contaOnline;gastoDiario;totalServicosMensalmente;validacaoTotalGasto;provedorInternet_DSL;provedorInternet_Fibra ótica;provedorInternet_Não;tipoContrato_Dois anos;tipoContrato_Mensal;tipoContrato_Um ano;formaPagamento_Cartão de Crédito (Automático);formaPagamento_Conta Eletrônica;formaPagamento_Conta Enviada;formaPagamento_Transferência bancária (Automático)
0.0;0.0;0.0;1.0;1.0;72.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;104.9;7552.8;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;1.0;1.0;0.0;26.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0;98.1;2550.6;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;1.0;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.75;158.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.45;20.45;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;48.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;100.05;4802.4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;41.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;81.3;3333.3;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;25.15;25.15;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;91.1;546.5999999999999;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;44.75;44.75;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;1.0;1.0;37.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;3.0;88.8;3285.6;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;1.0;0.0;0.0;56.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;4.0;110.5;6188.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.9;139.29999999999998;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;80.3;321.2;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;1.0;0.0;0.0;71.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;3.0;99.65;7075.150000000001;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;58.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;3.0;98.9;5736.200000000001;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;53.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.65;1041.4499999999998;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;31.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;89.45;2772.9500000000003;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.3;20.3;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;55.7;334.20000000000005;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;49.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;66.15;3241.3500000000004;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;58.2;465.6;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;1.0;0.0;0.0;22.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20.05;441.1;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;29.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;84.45;2449.05;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;61.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;33.6;2049.6;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;1.0;1.0;0.0;0.0;30.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;91.7;2751.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;1.0;1.0;25.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;3.0;89.1;2227.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;79.55;715.9499999999999;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.55;102.75;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;85.35;768.15;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;0.0;65.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;108.05;7023.25;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;1.0;0.0;0.0;29.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;3.0;101.45;2942.05;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;25.75;25.75;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;12.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;79.55;954.6;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;55.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;100.9;5549.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;0.0;0.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;73.85;812.3499999999999;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;68.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.05;1703.4;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;34.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;4.0;105.35;3581.9;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.75;20.75;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;36.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;53.65;1931.4;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;1.0;0.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.2;378.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;10.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;51.65;516.5;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;71.1;213.3;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;25.7;25.7;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;43.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;86.1;3702.3;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.05;160.4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
1.0;1.0;1.0;1.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;46.0;184.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;71.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.6;1391.6;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;17.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;93.85;1595.4499999999998;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;48.95;293.70000000000005;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;94.0;188.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;49.55;49.55;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;64.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;4.0;105.65;6761.6;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;1.0;39.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;2.0;54.85;2139.15;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;46.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;56.9;2617.4;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;90.75;90.75;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;72.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;84.2;6062.400000000001;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;33.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.8;653.4;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;32.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;4.0;109.55;3505.6;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20.5;102.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;45.25;90.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;80.55;161.1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;1.0;0.0;0.0;17.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;82.65;1405.0500000000002;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.35;101.75;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;24.0;240.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;50.15;50.15;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;41.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;56.3;2308.3;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;1.0;0.0;0.0;0.0;63.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;99.9;6293.700000000001;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;22.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.15;443.3;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;47.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;103.7;4873.900000000001;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;65.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;74.2;4823.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;1.0;1.0;0.0;0.0;8.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;3.0;100.15;801.2;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;0.0;0.0;1.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;95.2;952.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;77.65;698.85;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;35.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;3.0;89.2;3122.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;74.7;149.4;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;1.0;1.0;0.0;8.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;43.35;346.8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;1.0;0.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;29.1;698.4000000000001;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;36.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;53.1;1911.6;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;67.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;111.3;7457.099999999999;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;1.0;1.0;0.0;15.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;3.0;83.05;1245.75;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;61.9;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;78.05;78.05;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;1.0;1.0;0.0;24.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;39.1;938.4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;36.0;756.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;11.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;58.95;648.45;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;1.0;0.0;0.0;50.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;3.0;104.95;5247.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.45;252.85;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;64.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;4.0;110.3;7059.2;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;80.35;241.05;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;1.0;71.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;85.45;6066.95;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.15;181.35;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;83.4;83.4;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20.5;61.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;0.0;1.0;0.0;53.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;60.45;3203.8500000000004;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;46.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.95;917.7;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;63.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;80.3;5058.9;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;71.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;4.0;108.55;7707.05;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;1.0;1.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;69.35;346.75;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;65.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;25.3;1644.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;42.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;3.0;100.3;4212.599999999999;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;74.75;224.25;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;24.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;54.95;1318.8000000000002;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;66.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.55;1356.3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;25.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.8;495.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;56.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;99.75;5586.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.0;1.0;0.0;52.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;4.0;105.1;5465.2;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;23.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.1;577.3000000000001;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;0.0;25.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;26.8;670.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;32.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0;101.35;3243.2;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
1.0;1.0;0.0;0.0;0.0;16.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;50.15;802.4;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;1.0;1.0;1.0;23.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;3.0;88.45;2034.35;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;54.55;1418.3;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;49.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;20.05;982.45;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.05;20.05;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;1.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;70.25;351.25;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;50.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.4;970.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;45.55;592.15;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.9;557.1999999999999;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;1.0;49.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.45;953.05;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;18.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;3.0;95.05;1710.9;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
